,305_APAR_411.11,309_APAR_412.12,313_APAR_413.13,317_APAR_414.14,321_APAR_415.15,325_APAR_416.16,329_APAR_417.17,333_APAR_418.18,337_APAR_419.19,341_APAR_420.20,345_APAR_421.21,349_APAR_422.22,353_APAR_423.23,357_APAR_424.24,361_APAR_425.25,681_FIF_402.2,683_FIF_403.3,685_FIF_404.4,687_FIF_405.5,689_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-17 23:45:36,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.0,15.8,10.9,21.3,21.0,20.1,11.2,4.5,25.5,28.8,24.8,24.4,26.9
2019-01-17 23:52:48,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.0,15.8,10.9,21.3,21.0,20.1,11.3,4.5,25.5,28.7,24.8,24.4,26.8
2019-01-18 00:00:00,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.0,15.8,10.9,21.3,21.0,20.1,11.3,4.5,25.5,28.7,24.8,24.4,26.8
2019-01-18 00:07:12,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.1,15.8,10.9,21.3,21.0,20.1,11.3,4.5,25.4,28.6,24.8,24.3,26.8
2019-01-18 00:14:24,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.1,15.8,10.9,21.3,21.0,20.1,11.3,4.5,25.4,28.6,24.8,24.3,26.8
2019-01-18 00:21:36,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.1,15.8,10.9,21.3,21.0,20.1,11.3,4.4,25.4,28.6,24.8,24.3,26.7
2019-01-18 00:28:48,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.1,15.8,10.9,21.3,21.0,20.1,11.3,4.4,25.4,28.6,24.8,24.3,26.7
2019-01-18 00:36:00,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.1,15.8,10.9,21.3,21.0,20.1,11.3,4.4,25.4,28.7,24.7,24.3,26.8
2019-01-18 00:43:12,23.1,22.9,21.3,16.5,13.2,21.6,21.3,20.1,15.8,10.9,21.3,21.0,20.1,11.3,4.4,25.4,28.7,24.7,24.3,26.8
2019-01-18 00:50:24,23.1,22.9,21.3,16.6,13.2,21.6,21.3,20.1,15.8,10.9,21.3,21.0,20.1,11.3,4.3,25.4,28.7,24.7,24.3,26.8
