,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-09 23:45:36,25.4,25.7,28.7,36.4,46.6,26.7,26.9,33.7,38.0,43.8,26.9,27.2,29.8,51.9,74.3,26.0,29.0,28.0,32.0,23.0
2019-02-09 23:52:48,25.4,25.7,28.8,36.4,46.6,26.7,26.9,33.7,38.0,43.8,26.9,27.3,29.8,51.9,74.4,26.0,29.0,28.0,31.966667,23.0
2019-02-10 00:00:00,25.4,25.7,28.8,36.4,46.6,26.7,26.9,33.7,38.0,43.8,26.9,27.3,29.8,51.9,74.4,26.0,29.0,28.0,31.966667,23.0
2019-02-10 00:07:12,25.4,25.7,28.8,36.4,46.5,26.7,26.9,33.7,38.0,43.8,26.9,27.3,29.7,51.9,74.4,26.0,29.0,28.0,32.0,23.0
2019-02-10 00:14:24,25.4,25.7,28.8,36.4,46.5,26.7,26.9,33.7,38.0,43.8,26.9,27.3,29.7,51.9,74.4,26.0,29.0,28.0,32.0,23.0
2019-02-10 00:21:36,25.4,25.7,28.8,36.4,46.5,26.7,26.9,33.7,38.0,43.8,26.9,27.3,29.7,51.8,74.4,26.041667,28.875,28.0,32.0,23.0
2019-02-10 00:28:48,25.4,25.7,28.8,36.4,46.5,26.7,26.9,33.7,38.0,43.8,26.9,27.3,29.7,51.8,74.4,26.041667,28.875,28.0,32.0,23.0
2019-02-10 00:36:00,25.5,25.7,28.8,36.4,46.5,26.7,26.9,33.7,38.0,43.8,26.9,27.3,29.6,51.8,74.5,26.0,28.666667,28.0,32.0,23.0
2019-02-10 00:43:12,25.5,25.7,28.8,36.4,46.5,26.7,26.9,33.7,38.0,43.8,26.9,27.3,29.6,51.8,74.5,26.0,28.666667,28.0,32.0,23.0
2019-02-10 00:50:24,25.5,25.7,28.8,36.4,46.5,26.8,26.9,33.7,38.0,43.8,26.9,27.3,29.6,51.8,74.5,26.04,28.96,28.0,32.0,23.0
