,4146_MBUS Bmeters,4147_MBUS Bmeters,4150_MBUS Bmeters,4153_MBUS Bmeters,4155_MBUS Bmeters,4156_MBUS Bmeters,4157_MBUS Bmeters,4158_MBUS Bmeters,4159_MBUS Bmeters
2019-01-14 02:16:48,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 02:24:00,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 02:31:12,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 02:38:24,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 02:45:36,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 02:52:48,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:00:00,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:07:12,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:14:24,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:21:36,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:28:48,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:36:00,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:43:12,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:50:24,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 03:57:36,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 04:04:48,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 04:12:00,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 04:19:12,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 04:26:24,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 04:33:36,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 04:40:48,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 04:48:00,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 04:55:12,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 05:02:24,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 05:09:36,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 05:16:48,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 05:24:00,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 05:31:12,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 05:38:24,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 05:45:36,0.588,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 05:52:48,0.589,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 06:00:00,0.589,0.269,0.194,0.189,0.093,0.908,0.093,1.673,0.123
2019-01-14 06:07:12,0.589,0.269,0.194,0.189,0.093,0.908,0.093,1.674,0.123
2019-01-14 06:14:24,0.589,0.269,0.194,0.189,0.093,0.908,0.093,1.674,0.123
2019-01-14 06:21:36,0.589,0.269,0.194,0.189,0.093,0.908,0.093,1.677,0.123
2019-01-14 06:28:48,0.589,0.269,0.194,0.189,0.093,0.908,0.093,1.677,0.123
2019-01-14 06:36:00,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.694,0.123
2019-01-14 06:43:12,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.694,0.123
2019-01-14 06:50:24,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 06:57:36,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 07:04:48,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 07:12:00,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 07:19:12,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 07:26:24,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 07:33:36,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 07:40:48,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 07:48:00,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 07:55:12,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 08:02:24,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 08:09:36,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 08:16:48,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 08:24:00,0.59,0.269,0.194,0.189,0.093,0.908,0.093,1.699,0.123
2019-01-14 08:31:12,0.59,0.269,0.194,0.189,0.093,0.914,0.093,1.702,0.123
2019-01-14 08:38:24,0.59,0.269,0.194,0.189,0.093,0.914,0.093,1.702,0.123
2019-01-14 08:45:36,0.59,0.269,0.194,0.189,0.093,0.917,0.093,1.705,0.123
2019-01-14 08:52:48,0.59,0.269,0.194,0.189,0.093,0.917,0.093,1.705,0.123
2019-01-14 09:00:00,0.59,0.269,0.194,0.189,0.093,0.917,0.093,1.705,0.123
2019-01-14 09:07:12,0.59,0.269,0.194,0.189,0.093,0.917,0.093,1.705,0.123
2019-01-14 09:14:24,0.59,0.269,0.194,0.189,0.093,0.917,0.093,1.705,0.123
2019-01-14 09:21:36,0.59,0.269,0.194,0.189,0.093,0.925,0.093,1.705,0.123
2019-01-14 09:28:48,0.59,0.269,0.194,0.189,0.093,0.925,0.093,1.705,0.123
2019-01-14 09:36:00,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.706,0.123
2019-01-14 09:43:12,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.706,0.123
2019-01-14 09:50:24,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.712,0.123
2019-01-14 09:57:36,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.712,0.123
2019-01-14 10:04:48,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.712,0.123
2019-01-14 10:12:00,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.712,0.123
2019-01-14 10:19:12,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.712,0.123
2019-01-14 10:26:24,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.712,0.123
2019-01-14 10:33:36,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.713,0.123
2019-01-14 10:40:48,0.59,0.269,0.194,0.189,0.093,0.936,0.093,1.713,0.123
2019-01-14 10:48:00,0.591,0.269,0.194,0.189,0.093,0.936,0.093,1.717,0.123
2019-01-14 10:55:12,0.591,0.269,0.194,0.189,0.093,0.936,0.093,1.717,0.123
2019-01-14 11:02:24,0.591,0.269,0.194,0.189,0.093,0.942,0.093,1.717,0.123
2019-01-14 11:09:36,0.591,0.269,0.194,0.189,0.093,0.942,0.093,1.717,0.123
2019-01-14 11:16:48,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.717,0.123
2019-01-14 11:24:00,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.717,0.123
2019-01-14 11:31:12,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.729,0.123
2019-01-14 11:38:24,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.729,0.123
2019-01-14 11:45:36,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.729,0.123
2019-01-14 11:52:48,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.732,0.123
2019-01-14 12:00:00,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.732,0.123
2019-01-14 12:07:12,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.732,0.123
2019-01-14 12:14:24,0.591,0.269,0.194,0.189,0.093,0.943,0.093,1.732,0.123
2019-01-14 12:21:36,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 12:28:48,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 12:36:00,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 12:43:12,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 12:50:24,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 12:57:36,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 13:04:48,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 13:12:00,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 13:19:12,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 13:26:24,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 13:33:36,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 13:40:48,0.592,0.269,0.194,0.189,0.093,0.943,0.093,1.737,0.123
2019-01-14 13:48:00,0.594,0.269,0.194,0.189,0.093,0.943,0.093,1.751,0.123
2019-01-14 13:55:12,0.594,0.269,0.194,0.189,0.093,0.943,0.093,1.751,0.123
2019-01-14 14:02:24,0.595,0.269,0.194,0.189,0.093,0.943,0.093,1.755,0.123
2019-01-14 14:09:36,0.595,0.269,0.194,0.189,0.093,0.943,0.093,1.755,0.123
2019-01-14 14:16:48,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 14:24:00,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 14:31:12,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 14:38:24,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 14:45:36,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 14:52:48,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:00:00,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:07:12,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:14:24,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:21:36,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:28:48,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:36:00,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:43:12,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:50:24,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 15:57:36,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 16:04:48,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 16:12:00,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 16:19:12,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 16:26:24,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 16:33:36,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 16:40:48,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 16:48:00,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 16:55:12,0.603,0.269,0.194,0.189,0.093,0.943,0.093,1.757,0.123
2019-01-14 17:02:24,0.609,0.269,0.194,0.189,0.093,0.943,0.093,1.759,0.123
2019-01-14 17:09:36,0.609,0.269,0.194,0.189,0.093,0.943,0.093,1.759,0.123
2019-01-14 17:16:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.782,0.123
2019-01-14 17:24:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.782,0.123
2019-01-14 17:31:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 17:38:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 17:45:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 17:52:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:00:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:07:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:14:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:21:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:28:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:36:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:43:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:50:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 18:57:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 19:04:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 19:12:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 19:19:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 19:26:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 19:33:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 19:40:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 19:48:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 19:55:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 20:02:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 20:09:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 20:16:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 20:24:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 20:31:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 20:38:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 20:45:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 20:52:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:00:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:07:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:14:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:21:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:28:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:36:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:43:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:50:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 21:57:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 22:04:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 22:12:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 22:19:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 22:26:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 22:33:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 22:40:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 22:48:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 22:55:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 23:02:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 23:09:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 23:16:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 23:24:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 23:31:12,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 23:38:24,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 23:45:36,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-14 23:52:48,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-15 00:00:00,0.618,0.269,0.194,0.189,0.093,0.943,0.093,1.783,0.123
2019-01-15 00:07:12,,,,,,,,,
