,4146_MBUS Bmeters,4147_MBUS Bmeters,4150_MBUS Bmeters,4153_MBUS Bmeters,4155_MBUS Bmeters,4156_MBUS Bmeters,4157_MBUS Bmeters,4158_MBUS Bmeters,4159_MBUS Bmeters
2019-01-23 02:16:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 02:24:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 02:31:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 02:38:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 02:45:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 02:52:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:00:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:07:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:14:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:21:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:28:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:36:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:43:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:50:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 03:57:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 04:04:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 04:12:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 04:19:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 04:26:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 04:33:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 04:40:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 04:48:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 04:55:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 05:02:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 05:09:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 05:16:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 05:24:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 05:31:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 05:38:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 05:45:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 05:52:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 06:00:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 06:07:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 06:14:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 06:21:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 06:28:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 06:36:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 06:43:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 06:50:24,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 06:57:36,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 07:04:48,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 07:12:00,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 07:19:12,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 07:26:24,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 07:33:36,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 07:40:48,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 07:48:00,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 07:55:12,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 08:02:24,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 08:09:36,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 08:16:48,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 08:24:00,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 08:31:12,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 08:38:24,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 08:45:36,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 08:52:48,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 09:00:00,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 09:07:12,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 09:14:24,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 09:21:36,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 09:28:48,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 09:36:00,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 09:43:12,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.265,0.123
2019-01-23 09:50:24,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.269,0.123
2019-01-23 09:57:36,0.729,0.269,0.201,0.203,0.116,0.986,0.093,2.269,0.123
2019-01-23 10:04:48,0.732,0.269,0.201,0.203,0.116,0.986,0.093,2.273,0.123
2019-01-23 10:12:00,0.732,0.269,0.201,0.203,0.116,0.986,0.093,2.273,0.123
2019-01-23 10:19:12,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.279,0.123
2019-01-23 10:26:24,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.279,0.123
2019-01-23 10:33:36,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.279,0.123
2019-01-23 10:40:48,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.279,0.123
2019-01-23 10:48:00,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.28,0.123
2019-01-23 10:55:12,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.28,0.123
2019-01-23 11:02:24,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.284,0.123
2019-01-23 11:09:36,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.284,0.123
2019-01-23 11:16:48,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.288,0.123
2019-01-23 11:24:00,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.288,0.123
2019-01-23 11:31:12,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.288,0.123
2019-01-23 11:38:24,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.288,0.123
2019-01-23 11:45:36,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.288,0.123
2019-01-23 11:52:48,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.288,0.123
2019-01-23 12:00:00,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.288,0.123
2019-01-23 12:07:12,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.292,0.123
2019-01-23 12:14:24,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.292,0.123
2019-01-23 12:21:36,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.295,0.123
2019-01-23 12:28:48,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.295,0.123
2019-01-23 12:36:00,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.295,0.123
2019-01-23 12:43:12,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.295,0.123
2019-01-23 12:50:24,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.295,0.123
2019-01-23 12:57:36,0.742,0.269,0.201,0.203,0.116,0.986,0.093,2.295,0.123
2019-01-23 13:04:48,0.742,0.269,0.211,0.203,0.116,0.986,0.111,2.295,0.123
2019-01-23 13:12:00,0.742,0.269,0.211,0.203,0.116,0.986,0.111,2.295,0.123
2019-01-23 13:19:12,0.742,0.27,0.225,0.203,0.116,0.986,0.126,2.295,0.126
2019-01-23 13:26:24,0.742,0.27,0.225,0.203,0.116,0.986,0.126,2.295,0.126
2019-01-23 13:33:36,0.742,0.287,0.226,0.21,0.127,1.004,0.129,2.295,0.161
2019-01-23 13:40:48,0.742,0.287,0.226,0.21,0.127,1.004,0.129,2.295,0.161
2019-01-23 13:48:00,0.742,0.287,0.236,0.285,0.175,1.064,0.209,2.3,0.161
2019-01-23 13:55:12,0.742,0.287,0.236,0.285,0.175,1.064,0.209,2.3,0.161
2019-01-23 14:02:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 14:09:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 14:16:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 14:24:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 14:31:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 14:38:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 14:45:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 14:52:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:00:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:07:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:14:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:21:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:28:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:36:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:43:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:50:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 15:57:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 16:04:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 16:12:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 16:19:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 16:26:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 16:33:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 16:40:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 16:48:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 16:55:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 17:02:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 17:09:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 17:16:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 17:24:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 17:31:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 17:38:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 17:45:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 17:52:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:00:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:07:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:14:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:21:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:28:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:36:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:43:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:50:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 18:57:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 19:04:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 19:12:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 19:19:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 19:26:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 19:33:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 19:40:48,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 19:48:00,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 19:55:12,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 20:02:24,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 20:09:36,0.742,0.287,0.241,0.293,0.175,1.066,0.234,2.301,0.161
2019-01-23 20:16:48,0.706,0.278,0.23,0.28,0.168,1.012,0.224,2.184,0.155
2019-01-23 20:24:00,0.706,0.278,0.23,0.28,0.168,1.012,0.224,2.184,0.155
2019-01-23 20:31:12,0.706,0.278,0.23,0.28,0.168,1.012,0.224,2.184,0.155
2019-01-23 20:38:24,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 20:45:36,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 20:52:48,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:00:00,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:07:12,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:14:24,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:21:36,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:28:48,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:36:00,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:43:12,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:50:24,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 21:57:36,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 22:04:48,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 22:12:00,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 22:19:12,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 22:26:24,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 22:33:36,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 22:40:48,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 22:48:00,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 22:55:12,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 23:02:24,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 23:09:36,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 23:16:48,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 23:24:00,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 23:31:12,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 23:38:24,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 23:45:36,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-23 23:52:48,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-24 00:00:00,0.063,0.115,0.038,0.054,0.036,0.037,0.036,0.08,0.039
2019-01-24 00:07:12,,,,,,,,,
