,4146_MBUS Bmeters,4147_MBUS Bmeters,4150_MBUS Bmeters,4153_MBUS Bmeters,4155_MBUS Bmeters,4156_MBUS Bmeters,4157_MBUS Bmeters,4158_MBUS Bmeters,4159_MBUS Bmeters
2019-01-28 02:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 02:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 02:31:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 02:38:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 02:45:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 02:52:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:00:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:07:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:14:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:21:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:28:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:36:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:43:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:50:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 03:57:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 04:04:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 04:12:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 04:19:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 04:26:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 04:33:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 04:40:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 04:48:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 04:55:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 05:02:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 05:09:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 05:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 05:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 05:31:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 05:38:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 05:45:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 05:52:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:00:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:07:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:14:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:21:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:28:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:36:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:43:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:50:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 06:57:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 07:04:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 07:12:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 07:19:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 07:26:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 07:33:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 07:40:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.379,0.185
2019-01-28 07:48:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.384,0.185
2019-01-28 07:55:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.384,0.185
2019-01-28 08:02:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.387,0.185
2019-01-28 08:09:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.387,0.185
2019-01-28 08:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.39,0.185
2019-01-28 08:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.39,0.185
2019-01-28 08:31:12,0.765,0.336,0.251,0.296,0.175,1.073,0.24,2.395,0.185
2019-01-28 08:38:24,0.765,0.336,0.251,0.296,0.175,1.073,0.24,2.395,0.185
2019-01-28 08:45:36,0.765,0.336,0.251,0.296,0.175,1.073,0.24,2.395,0.185
2019-01-28 08:52:48,0.765,0.336,0.251,0.296,0.175,1.073,0.24,2.395,0.185
2019-01-28 09:00:00,0.765,0.336,0.251,0.296,0.175,1.073,0.24,2.395,0.185
2019-01-28 09:07:12,0.769,0.336,0.251,0.296,0.175,1.073,0.24,2.395,0.185
2019-01-28 09:14:24,0.769,0.336,0.251,0.296,0.175,1.073,0.24,2.395,0.185
2019-01-28 09:21:36,0.776,0.336,0.251,0.296,0.175,1.073,0.24,2.399,0.185
2019-01-28 09:28:48,0.776,0.336,0.251,0.296,0.175,1.073,0.24,2.399,0.185
2019-01-28 09:36:00,0.782,0.336,0.251,0.296,0.175,1.073,0.24,2.413,0.185
2019-01-28 09:43:12,0.782,0.336,0.251,0.296,0.175,1.073,0.24,2.413,0.185
2019-01-28 09:50:24,0.782,0.336,0.251,0.296,0.175,1.073,0.24,2.421,0.185
2019-01-28 09:57:36,0.782,0.336,0.251,0.296,0.175,1.073,0.24,2.421,0.185
2019-01-28 10:04:48,0.782,0.336,0.251,0.296,0.175,1.073,0.24,2.421,0.185
2019-01-28 10:12:00,0.782,0.336,0.251,0.296,0.175,1.073,0.24,2.421,0.185
2019-01-28 10:19:12,,,,,,,,,
2019-01-28 10:26:24,,,,,,,,,
2019-01-28 10:33:36,,,,,,,,,
2019-01-28 10:40:48,,,,,,,,,
2019-01-28 10:48:00,,,,,,,,,
2019-01-28 10:55:12,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 11:02:24,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 11:09:36,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 11:16:48,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 11:24:00,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 11:31:12,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 11:38:24,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 11:45:36,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 11:52:48,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:00:00,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:07:12,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:14:24,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:21:36,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:28:48,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:36:00,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:43:12,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:50:24,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 12:57:36,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 13:04:48,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 13:12:00,0.783,0.336,0.251,0.296,0.175,1.073,0.24,2.427,0.185
2019-01-28 13:19:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.433,0.185
2019-01-28 13:26:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.433,0.185
2019-01-28 13:33:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.439,0.185
2019-01-28 13:40:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.439,0.185
2019-01-28 13:48:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.439,0.185
2019-01-28 13:55:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.439,0.185
2019-01-28 14:02:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.439,0.185
2019-01-28 14:09:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.439,0.185
2019-01-28 14:16:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.439,0.185
2019-01-28 14:24:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.439,0.185
2019-01-28 14:31:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.445,0.185
2019-01-28 14:38:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.445,0.185
2019-01-28 14:45:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.445,0.185
2019-01-28 14:52:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.448,0.185
2019-01-28 15:00:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.448,0.185
2019-01-28 15:07:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.448,0.185
2019-01-28 15:14:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.448,0.185
2019-01-28 15:21:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.448,0.185
2019-01-28 15:28:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.448,0.185
2019-01-28 15:36:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.451,0.185
2019-01-28 15:43:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.451,0.185
2019-01-28 15:50:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 15:57:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 16:04:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 16:12:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 16:19:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 16:26:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 16:33:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 16:40:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 16:48:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 16:55:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 17:02:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 17:09:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 17:16:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 17:24:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 17:31:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 17:38:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 17:45:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 17:52:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:00:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:07:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:14:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:21:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:28:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:36:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:43:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:50:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 18:57:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 19:04:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 19:12:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 19:19:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 19:26:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 19:33:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 19:40:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 19:48:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 19:55:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 20:02:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 20:09:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 20:16:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 20:24:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 20:31:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 20:38:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 20:45:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 20:52:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:00:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:07:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:14:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:21:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:28:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:36:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:43:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:50:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 21:57:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 22:04:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 22:12:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 22:19:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 22:26:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 22:33:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 22:40:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 22:48:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 22:55:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 23:02:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 23:09:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 23:16:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 23:24:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 23:31:12,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 23:38:24,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 23:45:36,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-28 23:52:48,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-29 00:00:00,0.784,0.336,0.251,0.296,0.175,1.073,0.24,2.454,0.185
2019-01-29 00:07:12,,,,,,,,,
