,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-01 23:45:36,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,25.9,26.8,50.1,80.9,25.933333,23.0,26.033333,26.0,29.0
2019-02-01 23:52:48,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,25.9,26.8,50.1,80.9,25.896552,23.0,26.0,26.0,29.0
2019-02-02 00:00:00,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,25.9,26.8,50.1,80.9,25.896552,23.0,26.0,26.0,29.0
2019-02-02 00:07:12,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,25.9,26.8,50.1,80.9,25.75,23.0,26.0,26.0,29.0
2019-02-02 00:14:24,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,25.9,26.8,50.1,80.9,25.75,23.0,26.0,26.0,29.0
2019-02-02 00:21:36,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,26.0,26.8,50.1,81.0,25.714286,22.964286,26.0,26.0,29.0
2019-02-02 00:28:48,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,26.0,26.8,50.1,81.0,25.714286,22.964286,26.0,26.0,29.0
2019-02-02 00:36:00,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,26.0,26.8,50.1,81.0,25.892857,23.0,26.0,26.0,29.0
2019-02-02 00:43:12,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,26.0,26.8,50.1,81.0,25.892857,23.0,26.0,26.0,29.0
2019-02-02 00:50:24,27.5,29.1,30.5,44.4,50.2,22.9,23.8,29.0,38.8,54.8,25.2,26.0,26.8,50.1,81.0,25.965517,23.0,26.068966,26.0,29.0
